11,13,14,15,19,20,22,23,24,26,29,30,101,102,103,104,105,106,108,110,114,115,118
77.0,48.0,67.0,153.0,226.0,82.0,43.0,41.0,29.0,120.0,49.0,38.0,62.0,30.0,76.0,42.0,40.0,69.0,68.0,92.0,,76.0,51.0
24.0,35.0,21.0,76.0,50.0,47.0,23.0,38.0,26.0,45.0,26.0,41.0,25.0,42.0,36.0,28.0,25.0,53.0,32.0,45.0,184.0,39.0,63.0
36.0,43.0,42.0,388.0,84.0,88.0,30.0,61.0,28.0,117.0,24.0,33.0,28.0,65.0,98.0,30.0,103.0,47.0,39.0,67.0,549.0,85.0,54.0
46.0,54.0,24.0,80.0,61.0,48.0,41.0,54.0,31.0,89.0,72.0,63.0,36.0,75.0,67.0,31.0,26.0,262.0,93.0,45.0,149.0,45.0,76.0
36.0,42.0,54.0,57.0,254.0,73.0,29.0,68.0,29.0,264.0,41.0,44.0,38.0,83.0,60.0,39.0,92.0,160.0,83.0,58.0,737.0,56.0,47.0
23.0,30.0,28.0,188.0,264.0,75.0,39.0,69.0,19.0,34.0,48.0,46.0,20.0,57.0,38.0,30.0,40.0,38.0,28.0,35.0,62.0,46.0,78.0
26.0,37.0,31.0,34.0,84.0,78.0,25.0,91.0,22.0,62.0,23.0,36.0,20.0,66.0,60.0,23.0,53.0,48.0,29.0,49.0,116.0,57.0,89.0
72.0,36.0,32.0,305.0,60.0,100.0,79.0,125.0,22.0,87.0,47.0,41.0,123.0,52.0,51.0,179.0,54.0,189.0,49.0,95.0,109.0,72.0,49.0
146.0,94.0,76.0,719.0,647.0,130.0,68.0,356.0,73.0,100.0,73.0,123.0,309.0,74.0,128.0,57.0,288.0,135.0,95.0,163.0,1229.0,275.0,75.0
59.0,80.0,92.0,73.0,71.0,119.0,75.0,85.0,69.0,308.0,92.0,106.0,47.0,55.0,52.0,48.0,142.0,92.0,90.0,93.0,,60.0,100.0
91.0,91.0,66.0,463.0,121.0,159.0,71.0,102.0,74.0,102.0,132.0,69.0,207.0,65.0,80.0,64.0,185.0,91.0,86.0,86.0,,75.0,152.0
155.0,96.0,97.0,353.0,137.0,330.0,133.0,199.0,93.0,142.0,175.0,133.0,207.0,120.0,106.0,64.0,127.0,392.0,129.0,189.0,,107.0,105.0
212.0,118.0,87.0,666.0,175.0,180.0,89.0,182.0,145.0,233.0,154.0,639.0,102.0,126.0,164.0,77.0,193.0,151.0,72.0,221.0,,177.0,149.0
92.0,95.0,79.0,487.0,83.0,114.0,142.0,172.0,53.0,130.0,114.0,173.0,108.0,70.0,124.0,57.0,91.0,82.0,79.0,145.0,,107.0,121.0
98.0,124.0,64.0,213.0,84.0,134.0,110.0,107.0,102.0,165.0,162.0,149.0,64.0,78.0,64.0,54.0,68.0,139.0,83.0,79.0,,90.0,87.0
61.0,72.0,54.0,116.0,54.0,61.0,53.0,79.0,56.0,119.0,49.0,66.0,59.0,47.0,59.0,54.0,116.0,48.0,65.0,58.0,,61.0,54.0
89.0,19.0,15.0,40.0,26.0,18.0,10.0,31.0,14.0,47.0,9.0,7.0,34.0,31.0,13.0,11.0,14.0,9.0,15.0,69.0,13.0,31.0,21.0
36.0,22.0,24.0,35.0,26.0,26.0,12.0,23.0,31.0,99.0,26.0,14.0,97.0,55.0,11.0,9.0,13.0,9.0,33.0,20.0,11.0,22.0,12.0
15.0,14.0,5.0,86.0,172.0,42.0,6.0,11.0,7.0,39.0,7.0,4.0,17.0,15.0,3.0,8.0,9.0,10.0,8.0,4.0,9.0,16.0,15.0
13.0,12.0,3.0,15.0,4.0,7.0,6.0,6.0,7.0,6.0,9.0,4.0,9.0,13.0,4.0,9.0,8.0,6.0,4.0,4.0,16.0,9.0,9.0
22.0,12.0,13.0,198.0,56.0,38.0,24.0,17.0,87.0,69.0,51.0,6.0,9.0,25.0,4.0,12.0,7.0,7.0,26.0,33.0,11.0,42.0,67.0
79.0,12.0,7.0,59.0,16.0,7.0,6.0,9.0,16.0,11.0,24.0,7.0,5.0,11.0,5.0,8.0,5.0,4.0,14.0,4.0,8.0,11.0,25.0
25.0,28.0,19.0,27.0,114.0,19.0,5.0,8.0,23.0,8.0,13.0,4.0,8.0,17.0,4.0,12.0,15.0,12.0,17.0,16.0,37.0,6.0,30.0
36.0,5.0,8.0,67.0,12.0,30.0,10.0,,13.0,9.0,14.0,21.0,9.0,25.0,15.0,7.0,6.0,6.0,11.0,13.0,45.0,11.0,20.0
89.0,43.0,4.0,5.0,8.0,3.0,51.0,45.0,8.0,8.0,5.0,21.0,33.0,50.0,16.0,37.0,20.0,17.0,49.0,43.0,42.0,30.0,13.0
,,,,,,,46.0,,,,23.0,22.0,20.0,15.0,21.0,25.0,19.0,25.0,18.0,18.0,13.0,15.0
,,,,,,,,,,,,4.0,19.0,4.0,7.0,17.0,37.0,8.0,7.0,7.0,22.0,10.0
,,,,,,,,,,,,12.0,37.0,7.0,10.0,9.0,40.0,14.0,7.0,11.0,59.0,10.0
,,,,,,,,,,,,13.0,13.0,4.0,11.0,8.0,11.0,10.0,6.0,8.0,12.0,9.0
,,,,,,,,,,,,11.0,11.0,4.0,5.0,3.0,14.0,6.0,19.0,7.0,7.0,21.0
,,,,,,,,,,,,11.0,9.0,6.0,3.0,9.0,9.0,4.0,8.0,47.0,9.0,10.0
,,,,,,,,,,,,3.0,16.0,4.0,5.0,3.0,13.0,8.0,5.0,9.0,10.0,11.0
77.0,279.0,34.0,461.0,146.0,168.0,57.0,171.0,61.0,174.0,312.0,123.0,72.0,164.0,269.0,73.0,220.0,476.0,184.0,78.0,197.0,93.0,205.0
89.0,42.0,30.0,184.0,133.0,41.0,20.0,57.0,73.0,145.0,62.0,96.0,88.0,60.0,45.0,41.0,47.0,128.0,53.0,73.0,106.0,142.0,67.0
90.0,68.0,37.0,334.0,89.0,267.0,41.0,212.0,63.0,98.0,83.0,71.0,49.0,72.0,105.0,63.0,64.0,115.0,57.0,57.0,268.0,117.0,129.0
145.0,132.0,32.0,244.0,139.0,107.0,77.0,151.0,57.0,142.0,97.0,207.0,75.0,258.0,210.0,54.0,87.0,170.0,86.0,90.0,240.0,135.0,148.0
49.0,61.0,25.0,336.0,118.0,123.0,39.0,82.0,73.0,85.0,99.0,198.0,32.0,162.0,60.0,41.0,100.0,163.0,46.0,56.0,73.0,61.0,127.0
35.0,39.0,33.0,97.0,47.0,50.0,30.0,70.0,49.0,98.0,50.0,2.0,74.0,66.0,28.0,36.0,67.0,42.0,32.0,57.0,85.0,41.0,92.0
45.0,108.0,33.0,171.0,152.0,39.0,63.0,137.0,69.0,153.0,129.0,,28.0,64.0,78.0,37.0,61.0,79.0,41.0,61.0,73.0,41.0,128.0
50.0,60.0,31.0,153.0,72.0,68.0,41.0,48.0,47.0,111.0,130.0,,74.0,39.0,32.0,19.0,101.0,65.0,50.0,42.0,128.0,69.0,40.0
,,,,,,226.0,,,,,,124.0,188.0,230.0,174.0,,296.0,212.0,178.0,1557.0,478.0,135.0
,,,,,,51.0,,,,,,370.0,271.0,122.0,113.0,,346.0,137.0,145.0,248.0,287.0,158.0
,,,,,,24.0,,,,,,98.0,170.0,295.0,196.0,,425.0,243.0,147.0,,132.0,242.0
,,,,,,,,,,,,192.0,251.0,142.0,95.0,,353.0,148.0,97.0,,183.0,617.0
,,,,,,,,,,,,915.0,,433.0,167.0,,558.0,41.0,176.0,,936.0,
,,,,,,,,,,,,127.0,64.0,,60.0,,388.0,64.0,72.0,,183.0,129.0
,,,,,,,,,,,,340.0,132.0,164.0,140.0,,1.0,116.0,168.0,,102.0,222.0
,,,,,,,,,,,,2.0,365.0,123.0,195.0,,,259.0,261.0,,87.0,286.0
